timestamp,video_id,category,language,region,duration_sec,views,likes,comments,shares,sentiment_score,ads_enabled
2025-01-21 09:23:55,VID_918632,Music,Japanese,PK,1465,5848,565,34,14,0.06,True
2025-11-18 20:27:36,VID_179329,Education,Japanese,UK,3418,33961,734,132,119,-0.518,True
2025-07-17 00:57:33,VID_486175,Coding,Urdu,BR,1032,24191,2055,374,42,0.435,True
2025-07-03 23:48:59,VID_510097,Coding,Japanese,BR,391,10623,634,55,38,-0.413,True
2024-04-16 18:47:56,VID_397701,Tech Reviews,Hindi,PK,335,9944,972,156,27,0.542,True
2024-10-08 17:18:25,VID_313440,Coding,Spanish,IN,2239,1123,59,10,1,-0.944,True
2025-08-17 17:07:08,VID_511886,Gaming,Japanese,PK,735,3742,40,2,5,-0.826,True
2025-01-26 22:45:39,VID_250256,Gaming,Japanese,PK,1704,20179,1709,121,84,0.668,True
2024-09-19 18:56:58,VID_891649,Gaming,Urdu,IN,194,42645,2024,265,212,0.68,True
2025-12-16 08:44:36,VID_747952,Vlogs,Urdu,BR,627,3563,100,15,6,-0.641,True
2024-08-19 01:30:52,VID_165368,Coding,English,BR,1822,29237,1869,307,138,0.785,True
2024-10-08 15:27:46,VID_484519,Vlogs,Spanish,IN,1772,21920,1210,63,35,-0.614,True
2025-06-12 14:20:35,VID_790231,Coding,Urdu,US,1002,2740,239,16,5,0.012,False
2025-11-15 04:48:10,VID_365628,Music,Hindi,PK,380,4562,145,22,4,0.833,True
2025-04-20 19:39:45,VID_494203,Gaming,English,IN,2213,3976,84,9,11,0.859,True
2024-06-16 10:46:45,VID_255162,Coding,English,BR,2764,8630,576,31,35,0.987,False
2025-10-07 20:40:23,VID_257250,Coding,Spanish,UK,2478,28643,1512,224,94,0.671,True
2024-05-21 05:15:00,VID_968392,Tech Reviews,Urdu,UK,285,50,4,0,0,-0.682,True
2025-04-04 01:22:45,VID_527455,Music,English,US,1569,14908,951,68,70,0.548,False
2025-05-24 16:34:33,VID_344336,Vlogs,English,UK,386,997,14,2,2,-0.743,True
2024-12-19 14:59:38,VID_608595,Education,English,IN,1009,856,82,15,0,-0.401,True
2024-05-28 20:29:01,VID_228490,Gaming,Urdu,BR,2427,4481,256,19,12,0.599,True
2025-08-18 13:45:32,VID_403738,Tech Reviews,Spanish,BR,1228,6899,120,14,18,0.338,False
2024-09-18 17:03:56,VID_873694,Vlogs,Spanish,BR,746,4908,290,53,21,0.982,True
2024-11-19 21:41:42,VID_315963,Coding,Japanese,UK,1292,7994,326,33,38,0.923,True
2024-07-04 15:25:42,VID_979683,Education,Hindi,US,1539,11886,186,19,47,0.588,True
2024-11-05 14:46:39,VID_341038,Music,Japanese,US,2311,11089,983,110,49,-0.213,True
2025-05-01 04:09:49,VID_903311,Vlogs,Spanish,IN,232,7937,148,11,19,0.97,True
2024-10-08 22:49:09,VID_467405,Vlogs,Spanish,IN,370,1618,77,11,5,-0.582,True
2025-07-20 06:05:36,VID_829825,Vlogs,Urdu,UK,1936,7047,563,104,14,-0.351,False
2025-12-07 20:16:25,VID_742442,Music,Urdu,IN,1948,12862,175,13,14,0.604,True
2024-01-30 16:28:15,VID_549143,Music,Spanish,BR,1306,502,29,3,2,-0.816,True
2024-03-28 14:16:17,VID_392159,Music,English,UK,897,7710,320,56,22,-0.152,True
2024-11-29 10:26:23,VID_946538,Education,Spanish,PK,2110,2427,113,8,3,-0.172,True
2025-09-11 13:38:43,VID_533683,Gaming,Spanish,PK,371,2141,68,8,5,-0.717,True
2025-12-23 19:22:41,VID_728087,Music,Japanese,PK,3508,38,2,0,0,0.342,False
2025-08-15 08:18:29,VID_247933,Coding,Hindi,BR,1200,2678,53,8,12,-0.97,True
2024-04-23 19:03:06,VID_795511,Tech Reviews,Hindi,BR,582,15796,1348,251,31,-0.304,True
2025-11-23 10:36:49,VID_967688,Tech Reviews,Japanese,US,295,7406,82,15,16,-0.28,True
2024-09-30 11:57:29,VID_290158,Education,English,PK,1459,2846,41,3,7,0.417,True
2025-02-11 02:07:10,VID_594840,Music,Japanese,PK,3458,11923,1120,134,34,-0.319,True
2024-10-19 18:20:33,VID_444930,Tech Reviews,Japanese,US,3119,2500,134,10,6,0.438,True
2024-07-29 16:09:24,VID_744453,Gaming,Spanish,UK,1712,9682,104,7,13,-0.489,True
2025-07-31 05:19:02,VID_219592,Gaming,Spanish,IN,2404,13991,1340,250,38,0.499,False
2025-04-02 13:02:37,VID_693022,Tech Reviews,English,UK,499,6305,619,62,24,0.913,True
2025-12-13 08:25:36,VID_663142,Coding,Japanese,IN,2538,6783,93,17,13,-0.521,True
2025-12-21 17:53:56,VID_120293,Music,Japanese,BR,2215,12408,741,94,37,-0.365,True
2024-03-27 19:45:28,VID_455987,Education,Japanese,US,2698,561,40,6,1,0.778,True
2024-02-14 23:58:19,VID_351988,Coding,Urdu,US,1601,34298,3219,539,162,-0.332,True
2025-07-11 11:54:33,VID_182030,Coding,Hindi,US,1159,11637,819,110,50,-0.695,True
2025-05-08 09:07:21,VID_108455,Education,English,US,329,7877,625,89,8,0.194,True
2024-08-22 13:57:44,VID_111006,Tech Reviews,Japanese,US,2285,386,11,1,0,0.801,False
2024-05-11 15:00:03,VID_954019,Gaming,Hindi,BR,2171,52,2,0,0,-0.214,True
2025-08-27 18:54:30,VID_604971,Tech Reviews,Japanese,PK,83,1613,154,27,1,-0.033,True
2025-11-12 16:55:37,VID_999958,Vlogs,Hindi,UK,211,13200,751,146,20,0.142,False
2024-09-26 05:34:42,VID_453340,Vlogs,Urdu,UK,1404,6959,75,11,25,-0.925,True
2025-10-13 06:26:02,VID_763040,Vlogs,Japanese,IN,1056,8292,498,82,37,-0.919,False
2024-09-23 02:31:05,VID_196245,Gaming,Japanese,PK,1351,7117,642,78,21,-0.79,True
2024-12-31 07:01:03,VID_477574,Education,English,BR,522,25219,2327,254,98,0.778,True
2024-12-27 18:02:02,VID_545328,Gaming,Japanese,BR,307,1130,111,19,1,0.615,True
2024-11-03 02:05:56,VID_621378,Gaming,English,PK,1105,10653,479,48,19,0.42,True
2024-02-06 20:16:09,VID_814545,Tech Reviews,Urdu,US,2510,7742,764,142,17,-0.044,True
2025-06-30 02:20:44,VID_724459,Music,English,UK,155,39927,1138,77,46,-0.543,True
2024-09-01 18:57:22,VID_767782,Coding,Japanese,UK,1763,2107,150,15,4,0.61,True
2024-03-15 13:14:08,VID_873405,Coding,Hindi,IN,1203,4290,235,19,17,-0.559,True
2025-06-16 05:17:31,VID_545490,Coding,Hindi,IN,218,1964,131,8,6,0.978,True
2024-05-27 12:28:44,VID_869461,Music,Spanish,BR,2493,2936,56,6,9,-0.112,True
2024-09-08 15:25:42,VID_478211,Coding,Spanish,IN,902,5827,231,14,27,-0.675,True
2024-04-22 01:58:56,VID_421378,Education,English,PK,898,5367,222,17,18,0.844,True
2025-06-16 00:54:32,VID_173378,Tech Reviews,Hindi,BR,2332,2953,31,4,9,-0.207,False
2025-06-15 05:53:57,VID_889575,Tech Reviews,English,US,2503,29689,2203,345,130,0.124,False
2024-04-02 16:15:50,VID_297199,Vlogs,English,UK,2675,19102,635,108,45,0.835,True
2025-02-08 05:09:59,VID_274344,Tech Reviews,Urdu,PK,128,3653,59,9,5,-0.285,False
2025-08-06 15:25:07,VID_412987,Education,English,PK,1563,17373,1043,154,61,-0.896,True
2025-04-08 11:28:20,VID_695516,Tech Reviews,Hindi,PK,3400,18678,1315,138,87,0.305,True
2024-03-29 03:33:25,VID_747703,Tech Reviews,Urdu,IN,980,2216,76,11,8,0.389,True
2025-02-09 05:25:12,VID_326416,Music,Hindi,IN,1767,11154,898,153,50,-0.461,False
2025-11-14 16:54:38,VID_291413,Coding,Spanish,UK,384,6038,102,12,13,0.73,True
2025-07-12 15:21:43,VID_968755,Music,Hindi,IN,1307,20116,1788,100,23,0.11,True
2025-08-31 00:25:53,VID_828967,Music,English,IN,2197,1372,84,9,4,-0.303,True
2024-10-14 20:45:40,VID_695704,Education,Japanese,US,862,12595,235,34,28,-0.571,True
2025-08-20 09:04:18,VID_758000,Tech Reviews,English,PK,783,225,15,0,0,0.958,True
2025-07-17 10:56:36,VID_619764,Tech Reviews,Japanese,PK,3014,3376,56,5,7,0.181,True
2024-08-18 07:04:14,VID_324963,Gaming,Spanish,UK,1599,8662,660,70,34,-0.87,True
2025-04-16 07:11:10,VID_518687,Vlogs,Urdu,IN,2074,16494,896,51,70,0.767,True
2024-09-30 09:32:48,VID_358632,Music,Spanish,IN,692,17542,505,52,41,-0.166,True
2025-09-19 07:47:30,VID_474320,Music,Hindi,US,1278,13702,1242,229,50,-0.025,True
2024-04-30 02:22:14,VID_774239,Music,Hindi,BR,1192,417,14,1,1,-0.825,False
2024-05-26 10:54:32,VID_683895,Education,Urdu,UK,1213,1550,46,6,6,-0.158,True
2025-08-03 13:49:55,VID_964580,Gaming,Spanish,US,3257,225,6,0,0,-0.006,True
2024-07-08 08:57:12,VID_230613,Education,English,UK,2464,461,39,6,2,-0.597,True
2025-01-12 23:30:15,VID_276871,Coding,Spanish,BR,820,1970,122,18,9,0.052,True
2025-12-26 11:59:44,VID_202180,Gaming,Urdu,IN,3078,6905,461,67,10,0.998,True
2024-12-19 01:43:42,VID_893832,Coding,English,UK,1602,26250,942,150,100,-0.16,True
2024-04-25 14:12:00,VID_125700,Gaming,English,PK,1967,182,15,0,0,-0.963,True
2025-08-13 21:42:14,VID_997984,Music,Urdu,BR,942,2053,182,34,3,0.876,True
2025-04-15 18:16:00,VID_153356,Coding,Urdu,IN,681,7527,135,18,8,-0.521,True
2025-04-23 20:28:06,VID_239635,Coding,Spanish,US,3054,9648,768,78,22,-0.366,True
2024-09-24 09:08:35,VID_831994,Education,Spanish,IN,2802,24619,1097,184,86,0.927,True
2024-11-05 08:56:49,VID_171478,Music,Hindi,BR,3436,12620,134,26,20,-0.698,True
2025-02-25 23:19:11,VID_901511,Education,Spanish,UK,1726,622,58,11,1,-0.55,True
2025-02-22 14:28:07,VID_836137,Education,Spanish,IN,1663,9251,142,7,13,0.457,True
2024-01-26 10:55:24,VID_896961,Gaming,Urdu,UK,1934,5462,178,29,20,0.428,True
2025-02-05 16:02:45,VID_826878,Music,Urdu,BR,3075,19623,1369,183,75,-0.226,False
2024-04-23 18:41:45,VID_418746,Coding,Hindi,BR,3503,6235,177,30,10,0.678,True
2024-08-14 06:26:13,VID_851737,Music,Hindi,BR,2896,12813,146,17,40,0.315,True
2024-07-14 12:16:36,VID_272243,Coding,English,PK,2461,61519,1066,109,248,-0.892,False
2024-09-19 22:10:57,VID_475788,Vlogs,Hindi,US,1418,12406,399,44,51,-0.763,True
2024-06-12 09:59:28,VID_546977,Tech Reviews,Japanese,BR,1957,5389,377,40,19,-0.269,True
2025-11-05 18:56:25,VID_489216,Vlogs,Urdu,IN,686,3080,294,29,10,0.524,True
2025-02-28 16:29:45,VID_752895,Education,Japanese,PK,3306,12490,607,48,29,0.212,True
2024-07-23 05:13:10,VID_698316,Vlogs,Spanish,PK,487,14480,1033,109,50,-0.831,True
2025-07-13 14:19:39,VID_708463,Education,English,UK,3242,17466,261,31,50,-0.323,True
2024-06-13 16:08:11,VID_989567,Tech Reviews,Spanish,UK,573,21139,1985,166,38,-0.766,True
2024-04-15 21:39:27,VID_939984,Tech Reviews,Urdu,UK,3154,5678,263,47,9,0.16,True
2024-07-15 02:57:31,VID_158140,Vlogs,Spanish,BR,1661,3893,375,25,11,-0.12,True
2025-08-22 21:12:50,VID_982480,Coding,English,US,1167,2399,70,7,7,-0.487,False
2024-04-23 10:25:19,VID_576075,Gaming,Urdu,BR,1986,508,16,2,1,-0.492,True
2025-05-11 15:01:44,VID_894128,Coding,Urdu,UK,2055,4522,217,18,15,-0.553,True
2025-11-21 04:43:15,VID_121178,Gaming,Spanish,UK,1241,7980,465,60,28,0.264,True
2024-05-15 12:10:07,VID_474447,Vlogs,Urdu,UK,970,3705,342,66,9,-0.199,True
2025-11-15 23:40:55,VID_886950,Tech Reviews,Japanese,US,3037,14134,348,26,32,-0.507,False
2024-02-16 04:22:29,VID_844069,Coding,Japanese,BR,1047,2663,176,13,6,0.91,True
2025-05-01 23:08:19,VID_639675,Vlogs,Urdu,IN,1137,23271,1208,118,29,-0.763,False
2025-08-22 12:30:13,VID_156451,Gaming,Urdu,UK,522,502,37,4,1,0.509,False
2025-01-26 18:53:38,VID_476666,Education,Spanish,UK,3557,7870,533,61,8,-0.98,True
2024-01-18 02:37:49,VID_489503,Coding,Urdu,UK,2718,6023,332,40,15,-0.756,True
2024-02-02 21:49:54,VID_177532,Tech Reviews,Hindi,UK,2395,2081,190,37,8,-0.861,False
2024-06-23 22:36:10,VID_868633,Music,Spanish,PK,626,15805,641,111,23,0.86,True
2025-10-17 22:33:20,VID_890178,Coding,Urdu,PK,619,16757,923,143,60,0.034,False
2025-07-07 23:32:56,VID_384829,Vlogs,Spanish,PK,2113,6094,477,52,27,0.47,True
2025-11-21 10:32:12,VID_359791,Vlogs,Urdu,US,1219,2511,138,14,7,0.879,False
2024-09-25 05:45:26,VID_189348,Education,English,IN,262,7080,488,32,29,-0.532,True
2025-12-19 13:41:28,VID_246722,Gaming,English,UK,2669,16206,1026,89,60,0.426,True
2024-02-04 01:04:27,VID_914414,Tech Reviews,Urdu,BR,3061,4721,279,29,22,0.056,False
2024-08-30 00:15:22,VID_907403,Coding,Japanese,PK,2657,680,43,8,1,0.461,True
2024-09-13 15:19:58,VID_154287,Tech Reviews,Spanish,BR,3132,13505,861,49,24,0.571,True
2025-07-31 21:18:58,VID_507910,Gaming,Japanese,IN,2493,256,7,0,1,-0.379,False
2024-07-16 12:51:43,VID_191711,Music,Hindi,IN,3378,9641,559,80,34,0.167,True
2024-06-06 11:13:08,VID_939495,Music,English,PK,3326,3840,319,55,4,-0.327,True
2025-05-09 13:46:13,VID_474333,Gaming,Japanese,UK,1030,17,1,0,0,0.985,True
2024-05-29 12:46:13,VID_543043,Education,Hindi,PK,2177,6,0,0,0,-0.699,True
2025-07-31 08:19:14,VID_355552,Music,Spanish,IN,979,21637,2071,150,22,0.436,True
2025-02-02 13:52:30,VID_128658,Gaming,Japanese,UK,2007,272,24,1,1,-0.086,False
2024-07-07 18:12:22,VID_366655,Coding,English,IN,970,3184,167,25,5,-0.011,True
2025-10-09 07:07:52,VID_902286,Tech Reviews,Japanese,US,1498,20697,821,106,75,0.073,True
2025-04-23 08:33:53,VID_408511,Gaming,English,PK,767,1555,123,19,3,0.506,True
2024-06-03 11:38:18,VID_392576,Vlogs,English,UK,1946,3774,136,18,10,0.69,True
2025-03-18 15:08:44,VID_420036,Gaming,English,US,3577,3893,297,46,7,0.974,True
2025-02-10 21:31:25,VID_783125,Music,Hindi,UK,2341,9427,551,52,25,-0.289,True
2025-01-21 14:16:57,VID_925897,Gaming,Hindi,BR,1497,31654,1756,191,155,-0.231,True
2024-04-18 22:29:06,VID_440374,Music,Spanish,UK,3177,3536,144,26,4,-0.181,True
2025-08-22 22:40:52,VID_204427,Tech Reviews,Spanish,PK,2847,9432,385,43,14,-0.984,True
2024-03-05 15:13:51,VID_630284,Gaming,Japanese,IN,3357,1163,20,1,1,-0.651,True
2024-08-14 06:30:03,VID_442547,Tech Reviews,Spanish,IN,1016,17766,710,79,33,-0.267,True
2024-04-10 19:51:06,VID_982707,Vlogs,Hindi,UK,3264,4813,238,16,20,0.483,True
2025-11-07 11:43:37,VID_633643,Music,Spanish,UK,667,4081,245,45,18,-0.869,True
2025-11-27 08:28:21,VID_588769,Gaming,Spanish,PK,2689,4548,350,57,18,0.116,False
2025-02-14 00:20:27,VID_290198,Vlogs,Spanish,IN,2606,3491,336,22,17,0.557,True
2025-03-26 10:45:12,VID_977816,Coding,Spanish,PK,2281,33909,2814,214,82,0.627,False
2024-09-06 00:55:03,VID_710567,Music,English,US,2406,20818,894,176,45,0.053,False
2025-04-17 19:19:21,VID_237243,Tech Reviews,Hindi,US,2402,3547,306,22,4,-0.486,True
2025-01-26 22:32:33,VID_132166,Music,Hindi,PK,1616,6201,435,61,16,0.685,True
2024-10-30 10:37:45,VID_126828,Tech Reviews,Japanese,UK,694,2806,141,27,11,-0.737,True
2025-05-24 06:41:51,VID_571167,Vlogs,Urdu,PK,2471,19111,756,81,34,-0.281,True
2025-05-04 05:27:54,VID_450500,Gaming,Hindi,PK,749,1044,45,4,3,0.144,False
2025-10-06 10:44:25,VID_892952,Tech Reviews,English,BR,2069,184,17,1,0,0.335,True
2024-10-11 19:34:10,VID_180040,Vlogs,English,US,2038,19277,1419,193,48,0.955,True
2025-08-27 19:31:09,VID_185992,Education,Japanese,UK,638,8121,559,30,12,0.978,False
2024-05-26 19:46:00,VID_765320,Vlogs,Japanese,IN,1255,27563,1329,237,78,-0.03,True
2025-09-18 11:12:23,VID_141573,Music,Hindi,IN,2347,2736,233,29,5,0.617,True
2025-06-02 06:39:02,VID_498935,Vlogs,Spanish,IN,2666,7371,491,46,13,0.115,True
2024-11-19 09:32:34,VID_260039,Tech Reviews,Spanish,IN,1630,1468,107,8,6,0.376,True
2024-08-13 10:00:43,VID_259522,Education,Japanese,IN,2087,2332,124,6,6,0.45,True
2025-03-11 14:45:09,VID_645135,Music,Urdu,IN,1037,11976,354,53,49,0.162,True
2025-05-19 16:03:14,VID_160519,Tech Reviews,Spanish,IN,1794,51848,2522,289,173,-0.508,False
2024-09-28 20:40:27,VID_757100,Gaming,Hindi,US,1630,6761,666,121,22,-0.008,True
2024-10-13 10:37:23,VID_349930,Music,Japanese,IN,2368,13619,551,107,15,-0.09,False
2025-01-31 10:24:47,VID_927586,Coding,Spanish,US,2211,1803,98,14,7,-0.439,True
2024-08-03 06:33:38,VID_188174,Vlogs,Hindi,IN,2528,789,50,7,3,-0.383,True
2024-02-10 05:28:08,VID_668689,Coding,English,US,3519,545,48,9,1,-0.786,True
2024-07-05 18:18:38,VID_436074,Music,Hindi,UK,1842,1203,43,6,4,-0.432,True
2025-06-30 00:14:37,VID_946670,Vlogs,Hindi,BR,2293,3968,174,25,4,0.2,False
2024-06-01 21:07:45,VID_352655,Music,Spanish,US,1464,4454,99,18,18,-0.785,True
2024-09-29 13:12:03,VID_367443,Gaming,English,PK,1357,2865,53,9,5,0.645,True
2025-09-26 12:12:20,VID_822537,Vlogs,English,BR,2681,17591,1177,136,51,0.027,True
2024-12-21 06:29:04,VID_641031,Vlogs,Japanese,UK,864,5751,425,54,6,0.643,False
2024-06-06 11:41:39,VID_319293,Gaming,Urdu,UK,1305,4150,407,20,8,-0.565,True
2024-05-21 17:08:49,VID_406407,Coding,Hindi,PK,1968,1305,42,5,6,0.271,True
2024-02-21 13:48:16,VID_655994,Vlogs,Japanese,IN,176,24886,736,53,34,0.406,True
2024-02-09 17:41:54,VID_997069,Gaming,Hindi,PK,2593,5209,123,8,20,0.96,True
2024-08-20 16:21:52,VID_414368,Coding,Japanese,BR,969,62250,929,130,271,-0.927,True
2025-06-11 05:23:31,VID_230929,Gaming,Urdu,BR,2196,2897,59,4,13,0.169,True
2024-04-02 03:02:10,VID_403059,Gaming,Urdu,PK,1506,31892,1953,132,35,-0.219,True
2024-07-07 16:27:31,VID_313043,Education,Spanish,PK,1159,20235,1768,307,47,-0.211,True
2025-06-28 17:25:37,VID_358056,Coding,Urdu,BR,389,25594,1619,149,85,-0.801,True
2025-08-07 05:41:31,VID_848050,Education,Japanese,PK,2636,11361,696,46,20,-0.386,True
2025-05-12 23:10:10,VID_861596,Gaming,Spanish,BR,2831,2010,59,5,7,0.578,False
2024-10-10 03:13:36,VID_246765,Tech Reviews,English,IN,3175,15807,752,133,58,0.192,True
2024-04-24 21:59:52,VID_865496,Coding,English,PK,3155,4673,104,14,22,-0.511,False
2025-12-11 13:16:37,VID_605803,Tech Reviews,English,BR,135,3335,73,6,10,0.534,True
2024-08-08 14:14:16,VID_375942,Music,Japanese,US,767,3559,160,17,8,0.15,True
2024-10-20 05:12:17,VID_192455,Tech Reviews,English,UK,2081,5836,142,8,9,-0.504,False
2025-09-18 08:57:45,VID_235582,Education,Urdu,IN,1265,2244,159,13,3,-0.018,True
2024-03-04 03:43:20,VID_244110,Vlogs,Japanese,IN,2654,17211,495,30,58,-0.509,True
2025-12-24 14:06:59,VID_380633,Music,English,UK,3126,2668,68,4,3,0.702,True
2025-10-30 14:36:37,VID_261307,Music,Hindi,BR,2410,10685,346,27,11,-0.211,True
2024-06-14 08:43:08,VID_425351,Vlogs,Urdu,US,2991,10482,244,25,17,0.32,True
2025-10-09 06:03:57,VID_896633,Music,Urdu,IN,2945,9167,97,11,27,-0.023,True
2025-10-07 18:27:38,VID_419483,Coding,Hindi,IN,2161,10335,227,12,20,0.715,True
2024-05-23 19:15:17,VID_823949,Music,Urdu,IN,859,22766,2227,231,63,-0.577,True
2025-04-15 09:11:56,VID_496092,Music,Hindi,PK,927,3993,390,67,14,-0.255,True
2024-04-14 06:58:47,VID_705722,Coding,Spanish,US,1197,16890,1492,259,44,-0.891,True
2024-09-28 10:40:30,VID_841960,Education,Spanish,UK,2044,21371,1666,106,23,-0.792,True
2025-12-15 00:46:14,VID_163225,Coding,Urdu,BR,2809,1172,54,10,2,-0.477,False
2024-07-03 10:58:37,VID_173438,Education,Spanish,UK,1360,264,18,1,0,-0.583,True
2024-09-21 03:53:43,VID_863376,Vlogs,Japanese,BR,1491,310,6,0,0,0.206,True
2025-11-02 04:41:53,VID_335901,Tech Reviews,English,PK,3415,5805,569,91,9,0.066,True
2025-09-04 08:44:07,VID_643866,Education,Urdu,IN,1415,48400,1131,88,166,-0.104,False
2024-09-12 18:09:11,VID_780835,Vlogs,Urdu,US,1805,15612,1197,140,22,0.107,False
2024-10-18 10:58:26,VID_268473,Music,Spanish,PK,1959,4468,199,17,16,0.138,True
2024-08-17 03:12:13,VID_341139,Coding,Hindi,BR,1798,4509,108,19,14,-0.87,True
2025-01-06 16:06:43,VID_187527,Music,Urdu,BR,856,13250,1014,106,16,0.803,True
2024-04-12 20:37:18,VID_362430,Education,English,UK,1076,1681,123,14,6,0.188,True
2025-02-15 07:50:38,VID_474794,Coding,Spanish,IN,1955,7222,301,57,29,0.349,False
2025-04-25 19:33:56,VID_418046,Coding,Japanese,IN,3191,11105,642,95,38,0.069,True
2024-10-12 03:29:38,VID_121740,Vlogs,Urdu,UK,3206,8489,636,96,24,-0.983,True
2024-12-25 03:15:00,VID_407174,Vlogs,Japanese,PK,988,8298,424,59,16,0.003,True
2024-04-20 23:55:53,VID_160151,Education,Spanish,PK,755,15381,996,51,41,-0.414,True
2024-01-10 15:45:52,VID_721945,Gaming,Spanish,IN,3480,27940,2689,509,103,0.115,False
2024-10-04 14:29:03,VID_341291,Vlogs,English,UK,2918,10200,985,73,40,0.01,True
2025-02-17 01:01:23,VID_933872,Tech Reviews,Urdu,UK,1972,8491,572,47,33,-0.656,False
2024-04-14 16:13:08,VID_215738,Education,Japanese,PK,144,29906,361,69,52,0.895,True
2024-09-20 23:11:05,VID_190100,Vlogs,Japanese,IN,236,12438,156,12,58,-0.631,True
2024-03-30 10:29:24,VID_145856,Education,Spanish,BR,356,7402,490,84,29,0.915,True
2024-03-22 11:44:22,VID_113197,Vlogs,Japanese,IN,2881,2149,42,7,4,-0.859,False
2025-05-19 04:14:13,VID_376245,Coding,Hindi,UK,1535,173,16,2,0,0.935,True
2025-09-09 22:08:57,VID_964285,Coding,Hindi,IN,1722,27054,2538,355,35,-0.005,True
2024-04-17 23:11:12,VID_456695,Gaming,Hindi,UK,2390,4917,377,67,5,0.75,False
2025-11-24 16:48:56,VID_663204,Tech Reviews,Urdu,IN,912,8256,366,50,8,-0.949,True
2025-08-04 03:41:54,VID_633444,Education,Spanish,IN,3028,11104,1082,84,18,-0.224,True
2025-09-16 15:25:44,VID_587588,Vlogs,English,PK,1927,6495,270,38,14,-0.722,True
2024-02-06 09:58:38,VID_428049,Coding,Hindi,US,2756,9836,415,28,30,-0.063,False
2025-11-15 00:42:58,VID_985682,Vlogs,Urdu,US,1585,26025,2551,375,51,0.151,False
2024-06-13 03:31:48,VID_297211,Coding,Japanese,US,2523,5466,271,26,10,-0.726,True
2025-03-15 05:55:49,VID_111755,Education,Hindi,IN,2812,8180,126,20,35,-0.139,True
2025-09-07 22:30:58,VID_151074,Vlogs,English,US,2799,3865,325,41,16,-0.804,True
2025-02-12 08:04:54,VID_559770,Coding,English,UK,296,8490,301,42,13,0.988,True
2024-01-15 20:18:06,VID_832125,Tech Reviews,Spanish,PK,2659,3188,88,13,4,-0.794,False
2025-06-12 18:31:05,VID_225109,Coding,Spanish,US,1524,14998,1101,207,55,0.223,True
2024-03-28 04:42:34,VID_452537,Coding,Japanese,PK,630,9538,203,37,13,0.759,False
2024-03-10 08:06:23,VID_596134,Tech Reviews,English,BR,2321,5385,140,12,11,0.434,False
2024-03-13 20:24:06,VID_400330,Music,Spanish,US,1485,8249,540,78,19,0.311,True
2025-06-06 03:10:58,VID_609785,Gaming,Hindi,PK,3466,18804,1176,171,92,0.432,True
2024-03-01 11:57:56,VID_354661,Gaming,Urdu,BR,3561,2176,112,11,5,0.924,False
2024-04-28 01:53:24,VID_146819,Vlogs,Hindi,US,2775,11791,716,74,18,0.548,True
2024-09-19 05:32:02,VID_664397,Gaming,Spanish,UK,818,13669,815,94,44,0.383,True
2025-03-27 20:43:32,VID_935235,Music,English,US,2670,7578,321,46,12,-0.625,False
2025-09-19 14:14:19,VID_347770,Tech Reviews,English,BR,2907,1008,79,14,4,-0.988,True
2025-04-02 15:30:33,VID_471021,Coding,Hindi,IN,1618,1249,31,2,5,-0.026,True
2024-04-21 15:20:55,VID_679448,Tech Reviews,Hindi,US,848,22568,351,28,61,-0.26,True
2024-01-04 19:01:16,VID_237610,Coding,Hindi,BR,984,2286,206,20,4,0.672,True
2024-08-11 12:40:58,VID_667084,Vlogs,Spanish,BR,3242,1549,140,12,3,-0.589,True
2025-11-24 00:02:20,VID_641422,Vlogs,Urdu,PK,824,538,19,2,1,-0.507,False
2024-03-15 01:38:49,VID_776294,Vlogs,Japanese,US,2505,16298,956,119,67,-0.682,True
2025-02-16 09:29:10,VID_161911,Education,Spanish,IN,1834,10023,443,65,21,0.119,True
2024-06-01 04:33:54,VID_692495,Education,Hindi,IN,2782,13372,977,134,62,0.319,True
2024-06-04 19:43:11,VID_192024,Tech Reviews,Japanese,US,1733,1806,112,12,4,-0.737,True
2024-05-28 17:07:51,VID_646229,Education,English,UK,78,8642,564,99,41,-0.774,True
2025-01-20 06:52:34,VID_892116,Vlogs,Spanish,PK,660,12321,602,85,25,-0.974,True
2024-06-09 20:41:22,VID_574213,Tech Reviews,Urdu,PK,2111,454,20,2,1,0.351,True
2024-06-29 01:21:58,VID_331348,Music,Hindi,IN,1860,24040,1818,304,67,0.008,True
2025-07-07 05:44:45,VID_684343,Vlogs,Hindi,UK,694,26654,2644,235,106,-0.526,True
2025-05-12 00:37:24,VID_836127,Education,Urdu,PK,1120,5952,85,7,11,0.857,True
2024-09-17 03:44:59,VID_803678,Vlogs,English,IN,591,13633,555,70,46,-0.14,False
